#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
4277,TYPO3.Fluid,Feature,"",Resolved,Must have,Putting form fields in a partial causes error,Irene Höppner,Sebastian Kurfuerst,2010-10-20 05:44,ViewHelpers,"",2010-06-18,2010-06-18,"",100,2009-08-20 04:15,"","",2599850,"","","You often have the same form-fields in a new-template like in an edit-template. So I would like to put them into a partial which is used in the new-form and in the edit-form.
The form-tag itself would stay in the different templates.

So a partial could look like this:

<pre>
<label for=""titel"">Titel/Tätigkeit:</label><br />
<f:form.textbox property=""titel"" size=""70"" id=""titel"" /><br />
<label for=""personentage"">Personentage:</label><br />
<f:form.textbox property=""personentage"" size=""5"" id=""personentage"" /><br />
</pre>

Being included like this:
<pre>
<f:form method=""post"" action=""createOhneProjekt"" object=""{newAuftrag}"" name=""newAuftrag"">
	<f:form.hidden name=""kunde"" value=""{kunde}"" />
		<f:render partial=""auftragNewEditFormPart"" arguments=""{newAuftrag: newAuftrag}""/>	
	<f:form.submit value=""Auftrag Anlegen"" />
</f:form>
</pre>

This results to the exception: *#1243325768: No value found for key ""F3\Fluid\ViewHelpers\FormViewHelper->formName""* "
4279,TYPO3.Flow,Feature,"",Resolved,Should have,setfilepermissions.sh should give a hint on from where to call it,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,Core,1.0 alpha 4,2009-08-20,"","",100,2009-08-20 05:44,"","",1796700,"","",setfilepermissions.sh only works if the current directory is the FLOW3 root path. The script should give a clear hint on how to use it if directories like ./Packages or ./Data don't exist.
4280,TYPO3.Welcome,Bug,"",Resolved,Should have,Welcome screen should warn if context != Development,Robert Lemke,Karsten Dambekalns,2010-10-20 05:48,"",1.0.0 alpha 4,2009-08-20,"","",100,2009-08-20 05:55,"","",2739900,"","","The steps mentioned on the welcome screen only work if FLOW3 runs in Development context (because the caches are not flushed automatically in Production context).

There should be a warning if FLOW3 runs in Production context."
4287,TYPO3.Fluid,Bug,"",Resolved,Must have,Missing reference in ext_autoload.php,Xavier Perseguers,"",2010-10-20 05:44,"","",2009-08-21,"",0.00,100,2009-08-21 02:45,"","",2599800,"","","Index: ext_autoload.php
===================================================================
--- ext_autoload.php    (revision 1123)
+++ ext_autoload.php    (working copy)
@@ -38,6 +38,7 @@
     'tx_fluid_core_viewhelper_facets_postparseinterface' => $extensionClassesPath . 'Core/ViewHelper/Facets/PostParseInterface.php',
     'tx_fluid_service_docbookgenerator' => $extensionClassesPath . 'Service/DocbookGenerator.php',
     'tx_fluid_view_templateview' => $extensionClassesPath . 'View/TemplateView.php',
+    'tx_fluid_view_templateviewinterface' => $extensionClassesPath . 'View/TemplateViewInterface.php',
     'tx_fluid_viewhelpers_aliasviewhelper' => $extensionClassesPath . 'ViewHelpers/AliasViewHelper.php',
     'tx_fluid_viewhelpers_baseviewhelper' => $extensionClassesPath . 'ViewHelpers/BaseViewHelper.php',
     'tx_fluid_viewhelpers_cobjectviewhelper' => $extensionClassesPath . 'ViewHelpers/CObjectViewHelper.php', "
4328,TYPO3.Flow,Feature,"",Resolved,Must have,Throw exception when Repository->update() is called with a non-clone,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Persistence,1.0 alpha 5,2009-08-26,"","",100,2009-08-26 03:23,"","",1797350,"","","From the FLOW3 IRC channel:
_wenn ich zum beispiel einen string ändern will muss ich ja $folder->setTitle(Text) anwenden und dann das repository->update($folder)_

This misunderstanding needs to be circumvented, a message should be given."
4333,TYPO3.Flow,Feature,"",Resolved,Should have,Implement log rotation,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,Log,1.0 alpha 5,2009-08-26,"","",100,2009-08-26 06:01,"","",1797300,"","",The Log framework should be able to rotate logs after x days or if the log file reaches a certain size and keep a defined number of old log files.
4357,TYPO3.Fluid,Bug,"",Resolved,Must have,A selected object in a form could not be persisted,Jochen Rau,Sebastian Kurfuerst,2010-10-20 05:44,"","",2009-08-27,"","",100,2009-08-27 06:08,"","",2599750,"","","Adding a new Blog results in a fatal error:

<pre>
Catchable fatal error:
Argument 1 passed to Tx_BlogExample_Domain_Model_Blog::setAdministrator() must be an instance of
Tx_BlogExample_Domain_Model_Administrator, string given in 
/Users/jocrau/Documents/typoplanet/htdocs/dev/typo3conf/ext/blog_example/Classes/Domain/Model/Blog.php on line 169
</pre>"
4380,TYPO3.Fluid,Feature,"",Resolved,Should have,Implement an ifRole view helper,Andreas Förthner,Andreas Förthner,2010-10-20 05:44,ViewHelpers,"",2009-08-28,"","",0,2009-08-28 10:39,"","",2599700,"","",Analog to the ifAccess view helper the ifRole view helper should render it's contents only if the current user has the specified role(s).
4381,TYPO3.Flow,Bug,"",Resolved,Must have,Resource should be considered as denied if no ACL entry is configured,Andreas Förthner,Andreas Förthner,2010-10-20 05:39,Security,1.0 alpha 4,2009-08-28,"","",100,2009-08-28 10:45,"","",1796650,"","",Currently those resources are ignored in the policy...
4405,TYPO3.Flow,Feature,"",Resolved,Should have,EmptyView is misleading,Bastian Waidelich,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 5,2009-08-31,"","",100,2009-08-31 07:59,"","",1797250,"","","When no template is found, FLOW3 uses \F3\FLOW3\MVC\View\EmptyView as view (see ActionController::resolveView()).
Instead we should use the NotFoundView that was introduced in r2888 to display a more meaningful error to the user.

So instead of:
<pre>
if ($viewObjectName === FALSE) $viewObjectName = 'F3\FLOW3\MVC\View\EmptyView';
</pre>

something like
<pre>
if ($viewObjectName === FALSE) {
	$view = $this->objectManager->getObject('F3\FLOW3\MVC\View\NotFoundView');
	$view->assign('errorMessage', 'dummdidumm');
}
</pre>

Then EmptyView could be removed I guess.."
4406,TYPO3.Flow,Feature,"",Resolved,Must have,Implement caching mechanism for configuration files,Robert Lemke,Robert Lemke,2010-10-20 05:39,Configuration,1.0 alpha 4,2009-08-31,"","",100,2009-08-31 09:40,"","",1796600,"","","Currently the YAML configuration files are parsed on each request. They should rather be compiled into one fast-to-include PHP file, at least in production context."
4407,TYPO3.Flow,Bug,"",Resolved,Should have,flow3 script cannot flush caches,Robert Lemke,Robert Lemke,2011-04-15 15:58,Cache,1.0 beta 1,2009-08-31,"","",100,2009-08-31 11:28,"","",1810900,"","","When trying to flush all caches with the flow3 command line script, FLOW3 does instead of flushing the caches output an error message:

<pre>
404 Not Found

No controller could be resolved which would match your request.
</pre>
"
4409,TYPO3.Flow,Bug,"",Closed,Should have,@inject comment property isn't working,ziyad saeed,Karsten Dambekalns,2010-10-20 05:39,Object,1.0 alpha 3,2009-08-31,"","",0,2009-08-31 17:39,"","",1795400,"","","In the Getting Started guide, a blog controller is created that has a blogRepository property.
<pre>
/**
 * @var \F3\Blog\Domain\Repository\BlogRepository
 * @inject
 */
protected $blogRepository;</pre>

When the code is run the blogRepository property is null. The blogRepository object isn't being injected, which in turn gives a ""Call to a member function findAll() on a non-object"" error.

I'm posting this issue here cause no one seems to be monitoring the getting started issue tracker"
4426,TYPO3.Flow,Feature,"",Resolved,Should have,Provide Windows compatible version of the FLOW3 Command Line Tool,Bastian Waidelich,Bastian Waidelich,2011-08-04 02:40,Core,1.0 beta 1,"","","",100,2009-09-03 07:50,"","",1781450,"","","FLOW3 distribution comes with an easy to use command line tool (see http://flow3.typo3.org/documentation/tutorials/getting-started/gettingstarted.kickstart/#gettingstarted.kickstart.commandlinetool).
For the good old Windows users we should supply a similar batch version of the script."
4441,TYPO3.Flow,Bug,"",Resolved,Should have,Route does not correctly replace domain objects in resolve(),Bastian Waidelich,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 4,2009-09-03,"","",100,2009-09-03 14:13,"","",1796550,"","","At the end of \F3\FLOW3\MVC\Web\Routing\Route::resolve() remaining objects are transformed into respective UUIDs.
But there are two issues with that:

*1. values are replaced directly instead of creating an array:*
<pre>
$route->resolves(array('someObject' => $someObject));
</pre>
expected: @?someObject[__identity]=XXXX-XXXX-XXXX-XXXX@ 
actual: @?someObject=XXXX-XXXX-XXXX-XXXX@

-

*2. This does not work for multi dimensional arrays:*
<pre>
$route->resolves(array('foo' => array('someObject' => $someObject)));
</pre>
expected: @?foo[someObject][__identity]=XXXX-XXXX-XXXX-XXXX@
actual: _Exception(!)_

-
 
This might be a chance to _forwardport_ something from extbase. There we have
<pre>
protected function convertDomainObjectsToIdentityArrays(array $arguments) {
	foreach ($arguments as $argumentKey => $argumentValue) {
		if ($argumentValue instanceof Tx_Extbase_DomainObject_AbstractEntity) {
			$arguments[$argumentKey] = array('uid' => $argumentValue->getUid());
		} elseif (is_array($argumentValue)) {
			$arguments[$argumentKey] = $this->convertDomainObjectsToIdentityArrays($argumentValue);
		}
	}
	return $arguments;
}
</pre>
in the new UriBuilder.

Patch follows"
4442,TYPO3.Fluid,Task,"",Resolved,Should have,Rename TagBuilder->render() to TagBuilder->build(),Bastian Waidelich,Bastian Waidelich,2010-10-20 05:44,Core,"",2009-09-03,"","",100,2009-09-03 15:36,"","",21150,"","",The render() method might be a bit misleading. The default name for the main method of a Builder is... build().
4443,TYPO3.Flow,Bug,"",Resolved,Should have,Mapping to plain arrays results in empty arrays,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Property,1.0 alpha 4,2009-09-03,"","",100,2009-09-03 17:29,"","",1796500,"","","When mapping an array or object to a plain array, the target array is unchanged, because it is not passed by reference automatically, like objects are."
4445,TYPO3.Flow,Feature,"",Resolved,Should have,setfilepermissions.sh should check if parent directories are accessible,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,Core,1.0 alpha 7,2009-09-04,"","",100,2009-09-04 04:31,"","",1800000,"","","A very common grinch is the access rights of parent directories: If FLOW3 is installed in /var/www/foo/bar/FLOW3, all of these directories need to be executable for the command line or web user. If this is not the case, the index.php won't even be able to include the bootsrap script etc.

We could warn the user about this fact while he runs the setfilepermissions script: it should check if all parent directories are also accessible by the given users (if that is possible)."
4454,TYPO3.Flow,Bug,"",Resolved,Must have,FileMonitor does not detect new files,Robert Lemke,Robert Lemke,2010-10-20 05:39,Monitor,1.0 alpha 4,2009-09-04,"","",100,2009-09-04 10:20,"","",1796450,"","","If the FileMonitor monitors a directory (registered with monitorDirectory()) it should detect new files. However, it doesn't.
As soon as the FileMonitor's cache is flushed, the new files are detected though."
4457,TYPO3.Flow,Feature,"",Resolved,Should have,Improve UriBuilder,Bastian Waidelich,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 4,2009-09-04,"","",100,2009-09-04 13:37,"","",1796400,"","","As discussed in the mailing lists, the current UriBuilder is not really flexible and extensible.
Besides it does not follow the FLOW3 CGL (""URIBuilder"" should be ""UriBuilder"", ""URIFor()"" => ""uriFor()"").

In Extbase the UriBuilder is already rewritten (See #3981). These changes need to be ""forward ported"" to FLOW3.

Patch follows.
"
4458,TYPO3.Fluid,Feature,"",Resolved,Could have,Add CycleViewHelper,Bastian Waidelich,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,"",2009-09-04,"","",100,2009-09-04 14:08,"","",2599650,"","","A cycle view helper is useful for iterating through a predefined set of values in loops. E.g.:
<pre>
<f:cycle values=""{0: 'odd', 1: 'even'}"" as=""zebraClass"">
	<li class=""{zebraClass}"">{foo}</li>
</f:cycle>
</pre>

Patch follows."
